id,name,popularity,artists,release_date,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1nueTG77MzNkJTKQ0ZdGzT,Don't Wanna Know (feat. Kendrick Lamar),63,"['Maroon 5', 'Kendrick Lamar']",2018-06-15,214265,0.343,0.783,0.611,0.0,7.0,0.0983,-6.124,1.0,0.0695,100.049,4.0,0.418
7dgx1noElNRQygCPSU0mfb,Astrovan,63,['Mt. Joy'],2018-03-02,186133,0.867,0.547,0.444,0.0,3.0,0.134,-9.4,1.0,0.0386,169.923,4.0,0.62
0INehbMZOFPnaPBAjK97i3,I'll Be Fine,65,['Juice WRLD'],2018-12-10,244193,0.000616,0.523,0.678,0.0,8.0,0.142,-6.071,1.0,0.0692,159.909,4.0,0.277
6r7ULK6c5CLVvImjTIztl1,Floor 555,67,['XXXTENTACION'],2018-03-16,93447,0.000424,0.695,0.686,0.0023,9.0,0.365,-8.147,0.0,0.0478,105.219,4.0,0.354
4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),73,"['Bazzi', 'Camila Cabello']",2018-08-02,180000,0.346,0.638,0.717,0.0,2.0,0.105,-4.722,1.0,0.0337,100.027,4.0,0.249
1FBi1YWCAxlRmfuUbMINqO,Runaway,69,['Lil Peep'],2018-11-09,192760,0.44,0.399,0.591,0.0616,6.0,0.446,-8.792,0.0,0.052,79.892,3.0,0.175
3wScL5W8H40zzCKN0atfBk,Uproar,64,"['Lil Wayne', 'Swizz Beatz']",2018-09-28,194184,0.0595,0.743,0.87,0.0,1.0,0.299,-2.188,1.0,0.212,99.079,4.0,0.884
6Hgh47WXVKtXN5zGOu0hjI,OTW,68,"['Khalid', '6LACK', 'Ty Dolla $ign']",2018-04-20,263013,0.183,0.652,0.678,3.26e-05,2.0,0.106,-6.183,1.0,0.0541,72.989,4.0,0.28
3PbutKhWZwCvV36TMJiNl3,Jus' Know,69,['BlackMayo'],2018-12-03,120973,0.0258,0.826,0.535,0.0,4.0,0.111,-8.691,0.0,0.0478,129.958,4.0,0.512
6JyEh4kl9DLwmSAoNDRn5b,4th Dimension,66,"['KIDS SEE GHOSTS', 'Louis Prima']",2018-06-08,153351,0.278,0.765,0.542,1.87e-05,1.0,0.609,-6.755,1.0,0.39,171.945,4.0,0.734
7E6knQgEAcU0nIjQJuwrIv,Genie,63,['YoungBoy Never Broke Again'],2018-06-29,194791,0.286,0.598,0.605,0.0,7.0,0.0875,-4.92,0.0,0.452,159.517,4.0,0.513
2umdwsJRuFHBRw8TCQmYbq,I Came Thru,63,['YoungBoy Never Broke Again'],2018-12-20,161139,0.178,0.586,0.539,0.0,11.0,0.105,-8.743,0.0,0.199,158.116,4.0,0.197
2XSrt1dcuOXPgl3B4bxmBz,Carrollton,64,['$uicideboy$'],2018-09-07,203897,0.00225,0.848,0.52,0.000799,5.0,0.679,-10.663,0.0,0.501,149.996,4.0,0.304
46M2hXnaQpueG7vSvgVtVH,GTG,68,['Freddie Dredd'],2018-08-10,93893,0.164,0.88,0.777,0.0171,7.0,0.0957,-6.875,0.0,0.125,154.955,4.0,0.974
6mQLN3zRtAp6ovjusyYKrV,Rewrite The Stars (with James Arthur & Anne-Marie),80,"['James Arthur', 'Anne-Marie']",2018-10-25,218293,0.237,0.67,0.743,0.0,10.0,0.465,-4.993,1.0,0.0393,125.944,4.0,0.571
04OSnqlwlBJMvidYccraVz,girls,69,['girl in red'],2018-06-08,198400,0.23,0.518,0.447,0.0426,5.0,0.171,-14.461,1.0,0.0338,150.059,4.0,0.792
2hrUO4drrO63i7FYbCLBl2,Rockabye (feat. Sean Paul & Anne-Marie),76,"['Clean Bandit', 'Sean Paul', 'Anne-Marie']",2018-11-30,251173,0.383,0.717,0.73,0.0,9.0,0.398,-4.729,0.0,0.0568,102.002,4.0,0.792
