id,name,popularity,artists,release_date,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
37iPZmwYnVe9eJW05jCtIr,Mellow Mood (feat. G. Love),46,"['Slightly Stoopid', 'G. Love & Special Sauce']",2003-03-18,280626,0.644,0.779,0.519,0.0204,7.0,0.113,-7.752,1.0,0.0923,88.979,4.0,0.551
4GP5iTBe9vFezR7ZCNGQ3N,I Wonder,50,"['King Geedorah', 'Hassan Chop']",2003-06-17,218773,0.286,0.481,0.87,0.0,2.0,0.432,-2.108,1.0,0.255,91.815,4.0,0.746
2p6yof8qYnSFB3gjnerrWs,Angel of Darkness - Video Mix,55,"['Alex C.', 'Yasmin K.']",2003-01-01,215106,0.00953,0.58,0.865,8.79e-05,3.0,0.137,-5.293,0.0,0.0346,139.997,4.0,0.429
0NGgGj5L3VztJb3zKIwpRp,Simple And Clean - PLANITb Remix,49,"['Hikaru Utada', 'ラッセル・マクナマラ']",2003-01-29,343493,0.0112,0.665,0.888,0.00219,8.0,0.14,-7.995,1.0,0.0609,130.055,4.0,0.449
1n7omixiROWs5q6xpWiQuL,Satisfaction - Isak Original Extended,65,"['Benny Benassi', 'The Biz']",2003-05-23,285570,0.163,0.793,0.698,0.145,11.0,0.0745,-3.626,1.0,0.104,130.017,4.0,0.339
2HAVFycrhtbmLxyyxpm6JI,Killing Me Softly With His Song,53,"['Fugees', 'Ms. Lauryn Hill', 'Wyclef Jean', 'Pras']",2003-03-25,290293,0.0271,0.765,0.437,1.31e-06,4.0,0.167,-10.122,0.0,0.0727,92.402,4.0,0.498
7iaBCftpUSjnBERFcyQxO9,Tu Cuerpo Me Arrebata,56,"['Don Omar', 'Trebol Clan']",2003-01-01,203653,0.232,0.819,0.645,0.000863,10.0,0.178,-6.707,0.0,0.0481,94.998,4.0,0.724
6njG8EYG1lrROn8P6q46eq,Wat Da Hook Gon Be,46,"['Murphy Lee', 'Jermaine Dupri']",2003-01-01,224666,0.0979,0.927,0.596,0.0,10.0,0.283,-7.058,0.0,0.301,94.997,4.0,0.914
56fXFvwIGDLvWFhuZtWhrO,21 Questions,46,"['50 Cent', 'Nate Dogg']",2003-02-06,224426,0.353,0.576,0.807,0.000363,6.0,0.0512,-3.908,0.0,0.316,90.01,4.0,0.908
1ZlVEstPFrKs3alKIejN6I,Runnin' (Dying To Live),52,"['2Pac', 'The Notorious B.I.G.']",2003-09-30,231986,0.0467,0.545,0.796,0.000287,10.0,0.165,-2.762,0.0,0.406,166.122,4.0,0.629
5Sw4NiI7SniktcUwPweTvs,What's Happenin!,46,"['Ying Yang Twins', 'Trick Daddy']",2003-09-16,259733,0.102,0.829,0.684,0.0,6.0,0.348,-6.473,1.0,0.0606,107.985,4.0,0.731
0FGxAEMIE5GhyFqFMHRWaO,"Endless Love - From ""The Endless Love"" Soundtrack",52,"['Lionel Richie', 'Diana Ross']",2003,266266,0.66,0.459,0.332,0.000267,10.0,0.138,-9.775,1.0,0.0253,93.716,4.0,0.226
39bzKYAYfHRtK32nEnQilM,"Jeux d'enfants, Op. 22: No. 3, La poupée",48,"['Georges Bizet', 'Katia Labèque', 'Marielle Labèque']",2003-01-01,141786,0.996,0.539,0.00743,0.901,11.0,0.105,-37.501,1.0,0.051,66.006,1.0,0.267
0qFCBX8p5cgbLjJk90xy49,Luna,61,"['Alex Gargolas', 'Don Omar']",2003-12-09,221413,0.186,0.583,0.706,0.0,2.0,0.311,-4.543,0.0,0.0566,89.634,4.0,0.408
6xXEw4y39shgIp6pacKQFH,Make Luv,59,"['Room 5', 'Oliver Cheatham']",2003-11-24,212413,0.0114,0.881,0.887,0.663,1.0,0.0365,-4.922,1.0,0.114,124.81,4.0,0.654
3D1L1D01OTDUh76mjoRgHi,Juan Martha,49,"['Lalo El Gallo Elizalde', 'Los Tamazulas de Culiacán']",2003-04-29,185155,0.27,0.636,0.401,0.0,2.0,0.108,-6.385,1.0,0.0383,131.873,4.0,0.962
251PNRmJU9KcUnFQAB5t6I,Kal Ho Naa Ho,66,"['Shankar-Ehsaan-Loy', 'Sonu Nigam']",2003-09-20,321240,0.334,0.532,0.529,0.000144,0.0,0.078,-8.402,1.0,0.0352,81.989,4.0,0.295
64IrqnZBUoCFmF8BXGOHnK,4 Ever,49,"[""Lil' Mo"", 'Fabolous']",2003-09-15,222946,0.0279,0.675,0.659,4.43e-05,6.0,0.367,-10.668,1.0,0.112,98.816,4.0,0.762
1wQixSSWydeLgkebOzu3yt,Lickupon,49,"['Viktor Vaughn', 'MF DOOM']",2003,164426,0.744,0.688,0.721,0.0,6.0,0.28,-7.769,1.0,0.309,90.551,4.0,0.901
2eTJ14pjbaVBmXKohkTihY,Down A** B**ch,44,"['Ja Rule', 'Chuck']",2003-01-01,332293,0.355,0.482,0.64,0.0,1.0,0.0865,-6.808,0.0,0.323,87.76,4.0,0.57
4TSdgufs5bHUjfS9mJpMSh,The Way You Move (feat. Sleepy Brown) - Radio Mix,45,"['Outkast', 'Sleepy Brown']",2003-09-23,233960,0.117,0.867,0.596,0.000119,5.0,0.061,-4.851,0.0,0.0463,125.984,4.0,0.646
716wcEhWeq3N1Id3L9mp6f,Anxiety,52,"['Black Eyed Peas', 'Papa Roach']",2003-06-24,218293,0.11,0.557,0.893,0.0,9.0,0.086,-3.477,0.0,0.142,94.251,4.0,0.506
0NnGI6xSdzS591kpQbe5cg,"Cadillac Pussy (feat. Hank Williams, Jr.)",45,"['Kid Rock', 'Hank Williams, Jr.']",2003-11-11,192293,0.0111,0.634,0.892,1.09e-05,7.0,0.673,-5.213,1.0,0.102,117.306,4.0,0.679
79jaa2QGadIViTda6v5Q31,"Never Scared (feat. Cam'ron, Jadakiss & Busta Rhymes) - The Takeover Remix - Club Mix",45,"['Bone Crusher', ""Cam'ron"", 'Jadakiss', 'Busta Rhymes']",2003-04-29,319906,0.00511,0.627,0.889,0.001,11.0,0.22,-3.485,0.0,0.0664,73.012,4.0,0.491
1WitAaRV8SMreQaNLcBjdQ,"What Is This Feeling? - From ""Wicked"" Original Broadway Cast Recording/2003",47,"['Stephen Schwartz', 'Kristin Chenoweth', 'Idina Menzel', 'Stephen Oremus', 'Alex Lacamoire']",2003-01-01,212226,0.729,0.63,0.422,0.0,0.0,0.181,-8.693,1.0,0.0952,152.312,4.0,0.516
0lh9SN28AiSNGLZFz4KBF0,Shapeshifter (feat. Styles of Beyond),56,"['Celldweller', 'Styles Of Beyond']",2003-02-11,217226,0.00211,0.611,0.95,0.0,6.0,0.35,-4.767,1.0,0.154,115.934,4.0,0.57
7Czm0vv2sYL5z4P51KY66e,Maahi Ve,61,"['Shankar-Ehsaan-Loy', 'Sadhana Sargam', 'Sujata Bhattacharya', 'Udit Narayan', 'Sonu Nigam']",2003-09-20,366853,0.0297,0.815,0.833,2e-05,7.0,0.33,-6.117,0.0,0.0769,99.989,4.0,0.563
1YwyYuvodMjdKkZr5PwRhi,Oye,61,"['Yaura', 'LuckReaper']",2003-05-26,243178,0.0224,0.676,0.627,0.00022,6.0,0.0867,-12.625,0.0,0.362,104.28,4.0,0.424
4MbUcaX58NkUmKXe6FuBaV,Blessing It -remix (feat. Substantial & Pase Rock from Five Deez),52,"['Nujabes', 'Substantial', 'Pase Rock']",2003-08-21,203706,0.238,0.725,0.726,0.00243,1.0,0.265,-7.446,1.0,0.233,101.807,4.0,0.568
7nNUSD1jkWC71zIOUWY03E,Until The Morning,54,"['Thievery Corporation', 'Emilíana Torrini']",2003-01-14,236960,0.191,0.6,0.432,0.0462,4.0,0.114,-9.674,0.0,0.0499,71.975,4.0,0.275
73oaAjfHAtUJDtul0QFlfs,Choppa Style,43,"['Choppa Style', 'Master P']",2003-01-01,264106,0.245,0.867,0.89,4.46e-06,6.0,0.236,-4.032,0.0,0.201,99.998,4.0,0.503
46UIRyvRZx9TW5Y5jz13Y8,"For Good - From ""Wicked"" Original Broadway Cast Recording/2003",46,"['Stephen Schwartz', 'Kristin Chenoweth', 'Idina Menzel', 'Stephen Oremus', 'Alex Lacamoire']",2003-01-01,306893,0.945,0.267,0.138,0.0,1.0,0.109,-14.073,1.0,0.0394,79.526,4.0,0.248
69PPTtlosAFbYDSoYTg2ND,Dreamin,43,"['Furacão 2000', 'Will To Power']",2003-01-05,248986,0.0231,0.776,0.665,0.038,9.0,0.0176,-10.7,0.0,0.0417,125.343,4.0,0.696
5hTpZZmnhqCTwnF5Nvx7Ii,Beware Of The Boys (Mundian To Bach Ke),49,"['Panjabi MC', 'JAY-Z']",2003-05-05,239453,0.203,0.745,0.869,4.3e-05,1.0,0.0976,-6.489,1.0,0.136,98.05,4.0,0.92
5PlXm1EYkNmVH3o85Bpfql,Cójela Que Va Sin Jockey,54,"['Luny Tunes', 'Noriega', 'Daddy Yankee']",2003-08-26,183947,0.127,0.834,0.826,6.33e-06,0.0,0.0924,-7.036,1.0,0.067,95.016,4.0,0.6
2exFGKMI5StgFVW4Hwhg8k,The Only One,49,"['Danger Mouse', 'Jemini the Gifted One']",2003-07-21,197893,0.00424,0.761,0.787,0.00062,11.0,0.0959,-9.548,0.0,0.179,97.017,4.0,0.626
2GyiPfu3exRASKLKZ8p6FB,In My Pocket,43,"['Pimp C', 'Boosie Badazz', 'Bun B']",2003-01-01,259733,0.0173,0.772,0.746,0.0,8.0,0.0875,-4.334,1.0,0.152,155.967,4.0,0.719
5WXtKPaUn0rgwtv4sGoCUt,In My Life,43,"['JUVENILE', 'Mannie Fresh']",2003-01-01,344986,0.0132,0.76,0.67,5.94e-05,1.0,0.113,-4.891,1.0,0.126,177.927,4.0,0.145
77S8pBH3ilaDIPmTJkRNQn,"Fiesta (feat. Jay-Z, Boo & Gotti) - Remix",51,"['R. Kelly', 'JAY-Z', 'Boo', 'Gotti']",2003-09-23,241400,0.0103,0.92,0.487,0.0,10.0,0.0411,-5.578,0.0,0.182,92.836,4.0,0.806
6rbfsPyc6fpoDv1NEuHXyq,Blood Hound,44,"['50 Cent', 'Young Buck']",2003-02-06,239986,0.0108,0.781,0.899,0.0,1.0,0.238,-2.247,1.0,0.244,167.831,4.0,0.932
1KnUt0rICeoLFYPSL40fsU,Rite Where U Stand,48,"['Gang Starr', 'Jadakiss']",2003-01-01,219573,0.0842,0.653,0.933,1.16e-06,6.0,0.19,-5.5,1.0,0.353,94.43,4.0,0.881
7q6sUJD2O7WPHzP4snRIB4,Entre Tú y Yo,55,"['Luny Tunes', 'Noriega', 'Don Omar']",2003-08-26,184240,0.0261,0.846,0.69,4.68e-05,1.0,0.35,-8.284,0.0,0.18,94.982,4.0,0.741
5vagrguhKusDNKj179pu8R,The Closer I Get to You (feat. Beyoncé Knowles),45,"['Luther Vandross', 'Beyoncé']",2003-06-24,297733,0.619,0.652,0.292,0.0,0.0,0.174,-9.603,0.0,0.0467,116.109,4.0,0.304
7h4T9TmS2uxOHYGOrc6wSM,"Never Leave You (Uh Oooh, Uh Oooh) - Uh Oooh Remix",52,"['Lumidee', 'Busta Rhymes', 'Fabolous']",2003-01-01,212276,0.0495,0.573,0.662,0.000136,0.0,0.0724,-7.148,1.0,0.337,199.208,4.0,0.805
7wjJIZiFfH8o2nBANoz4IG,Amarcord,53,"['Nino Rota', 'Carlo Savina']",2003,127786,0.616,0.347,0.301,0.0727,11.0,0.311,-10.401,0.0,0.0314,129.846,4.0,0.303
5kYhmkcnDalqUMxQxBcZkB,All Of This,47,"['blink-182', 'Robert Smith\xa0']",2003-11-01,280017,0.00573,0.689,0.579,0.0276,9.0,0.089,-7.294,1.0,0.0315,117.641,4.0,0.671
1Rm9HY2oV8hRECzb8FypF0,Ramblin' Man,43,"['Dickey Betts', 'Allman Brothers Band']",2003-12-23,297600,0.741,0.527,0.782,0.545,8.0,0.153,-8.734,1.0,0.0417,87.347,4.0,0.961
6h7PQQIUQSNSAWqRe98MBU,"Trade It All, Pt. 2 (feat. P. Diddy & Jagged Edge)",49,"['Fabolous', 'Diddy', 'Jagged Edge']",2003-02-01,275266,0.029,0.819,0.778,0.0,1.0,0.215,-5.839,0.0,0.21,96.72,4.0,0.779
6pLYCkA0j6dcjMSP4IrgxW,Daddy's Home,42,"['Shep', 'The Limelites']",2003-12-16,174200,0.939,0.493,0.123,8.58e-06,5.0,0.146,-13.875,1.0,0.0366,144.64,3.0,0.273
3xUwL5FU0yyFS2g0KPNTfI,Dale Don Mas Duro,51,"['Don Omar', 'Héctor ""El Father""', 'Glory']",2003-01-01,161746,0.427,0.808,0.761,0.0114,1.0,0.0912,-6.928,1.0,0.0539,95.003,4.0,0.943
5GvueiOy3uZz3dMeWVOAbM,What Is Love - Reloaded - Radio Edit,60,"['Haddaway', 'Guido Gronwald']",2003-08-18,176026,0.00227,0.617,0.86,0.00457,7.0,0.141,-5.385,0.0,0.034,137.983,4.0,0.713
51Fhx9LB9isxUbvEFvDTh7,Ayo For Yayo (feat. San Quinn),43,"['Andre Nickatina', 'San Quinn']",2003-04-22,194320,0.355,0.89,0.814,0.0,11.0,0.104,-6.88,0.0,0.148,128.475,4.0,0.77
35UOaEL8ZJOTBfFN3E1Egg,Apesar De Todo,50,"['Akwid', 'Adan Sanchez']",2003,234040,0.0601,0.855,0.697,0.0,8.0,0.095,-3.646,0.0,0.258,99.958,4.0,0.791
7bAN5DH2H17rt4x3dTid0R,7 Peces de joventut (Youthful Pieces): Record,48,"['Manuel Blancafort', 'Miquel Villalba']",2003-08-01,146880,0.995,0.458,0.00493,0.965,11.0,0.0674,-32.958,1.0,0.0498,136.549,1.0,0.0717
5eyIfIp6IafrdAjRnZF6ql,No Diggity,46,"['Blackstreet', 'Dr. Dre', 'Queen Pen']",2003-01-01,305706,0.324,0.865,0.65,0.0,1.0,0.133,-4.617,0.0,0.207,88.663,4.0,0.715
1w1JMw24Maq2XQKsbkTkS7,Gata Gangster,53,"['Daddy Yankee', 'Don Omar']",2003-09-23,219106,0.00453,0.859,0.832,0.000591,2.0,0.0916,-8.112,1.0,0.179,97.028,4.0,0.631
2s0DmFkinx9TZMFxAfn4lJ,Forthenight,44,"['Musiq Soulchild', 'Aaries']",2003-01-01,229466,0.256,0.697,0.678,0.0,3.0,0.191,-7.133,0.0,0.234,101.051,4.0,0.785
3hCUkos0NxuSFl73oOHJzb,It's the Time to Disco,58,"['Shankar-Ehsaan-Loy', 'Vasundhara Das', 'KK', 'Shaan', 'Loy Mendonsa']",2003-09-20,333093,0.0452,0.902,0.772,0.000129,6.0,0.12,-8.29,0.0,0.0383,131.992,4.0,0.808
3goUufQotOykzA3zLkPNyb,Signs (feat. Missy Elliott),43,"['Beyoncé', 'Missy Elliott']",2003-06-24,298200,0.153,0.447,0.395,3.98e-06,7.0,0.133,-9.828,1.0,0.225,76.758,3.0,0.411
5epx5YtoMbV0GrL9qx9kVY,(I Got That) Boom Boom (feat. Ying Yang Twins),49,"['Britney Spears', 'Ying Yang Twins']",2003-11-13,289400,0.119,0.864,0.87,0.0,8.0,0.508,-2.77,1.0,0.147,109.987,4.0,0.837
0798D5Kod1iRzqIVaRlpZJ,Cae la Noche,55,"['Luny Tunes', 'Noriega', 'Hector & Tito']",2003-08-26,178933,0.196,0.737,0.646,0.0,6.0,0.0882,-7.854,1.0,0.315,93.85,4.0,0.651
5rurZZeggozpAZIHbI55cm,We All Die One Day,47,"['Obie Trice', '50 Cent', 'Lloyd Banks', 'Eminem']",2003-01-01,329426,0.0229,0.803,0.875,0.0,4.0,0.368,-2.837,1.0,0.24,93.958,4.0,0.356
4gNENQR70uorblekcgQEYu,Don't Push Me,42,"['50 Cent', 'Lloyd Banks', 'Eminem']",2003-02-06,248893,0.0486,0.709,0.791,0.0,1.0,0.0721,-3.011,1.0,0.27,85.554,4.0,0.712
29ffQxBUZLJdN3kiPndB9n,Neeti Mullai (Bit),62,"['Sagar', 'Sumangaly']",2003-12-17,81990,0.827,0.683,0.261,0.0,7.0,0.137,-12.998,0.0,0.0336,105.049,4.0,0.671
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),85,"['USHER', 'Lil Jon', 'Ludacris']",2004-03-23,250373,0.0183,0.894,0.791,0.0,2.0,0.0388,-4.699,1.0,0.112,105.018,4.0,0.583
5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,80,"['Kanye West', 'Syleena Johnson']",2004-02-10,223506,0.149,0.657,0.734,0.0,8.0,0.139,-4.832,0.0,0.484,91.03,4.0,0.434
68vgtRHr7iZHpzGpon6Jlo,My Boo,81,"['USHER', 'Alicia Keys']",2004-03-23,223440,0.257,0.662,0.507,0.0,5.0,0.0465,-8.238,1.0,0.118,86.412,4.0,0.676
7uKcScNXuO3MWw6LowBjW1,"One, Two Step (feat. Missy Elliott)",74,"['Ciara', 'Missy Elliott']",2004-09-27,203786,0.042,0.944,0.511,0.00107,5.0,0.0379,-10.96,0.0,0.161,113.046,4.0,0.842
5sNESr6pQfIhL3krM8CtZn,Numb / Encore,79,"['JAY-Z', 'Linkin Park']",2004-11-30,205733,0.0603,0.687,0.793,0.0,2.0,0.582,-4.254,1.0,0.166,107.045,4.0,0.751
5vLonpxn4VN0A8GtQOBSG0,When the Sun Goes Down,69,"['Kenny Chesney', 'Uncle Kracker']",2004-01-22,290560,0.0432,0.798,0.741,3e-06,9.0,0.252,-6.802,1.0,0.0284,104.945,4.0,0.708
2NBQmPrOEEjA8VbeWOQGxO,Drop It Like It's Hot,75,"['Snoop Dogg', 'Pharrell Williams']",2004-01-01,266066,0.19,0.888,0.632,0.0,1.0,0.101,-3.872,1.0,0.219,91.979,4.0,0.662
3A4cpTBPaIQdtPFb5JxtaX,Slow Jamz,70,"['Twista', 'Kanye West', 'Jamie Foxx']",2004-02-10,316053,0.314,0.559,0.733,0.0,2.0,0.284,-5.659,0.0,0.171,145.115,4.0,0.611
2FNqnsX74ZlwduUAcnmzee,Tu Príncipe,77,"['Daddy Yankee', 'Zion & Lennox']",2004-07-13,205520,0.16,0.77,0.804,1e-05,4.0,0.193,-5.479,1.0,0.0623,94.017,4.0,0.568
507bYMYfbm6sUS9iEAaeSd,Broken,69,"['Seether', 'Amy Lee']",2004-01-01,258333,0.0102,0.448,0.61,0.000491,3.0,0.135,-2.695,0.0,0.0342,123.762,4.0,0.214
5CsDo9j3N4yFZNCN1h9loS,Never Enough,74,"['Eminem', '50 Cent', 'Nate Dogg']",2004-11-12,159786,0.294,0.777,0.716,0.0,11.0,0.665,-5.327,1.0,0.347,95.756,4.0,0.593
2Y2q7PkD7lvuWr8YaZfWuv,Rich Girl,65,"['Gwen Stefani', 'Eve']",2004-11-23,236213,0.0292,0.856,0.746,1.53e-05,7.0,0.206,-2.728,0.0,0.042,98.018,4.0,0.761
21O0XXPEWPtePt5RMY93Ob,All Caps,69,"['Madvillain', 'Madlib', 'MF DOOM']",2004-03-24,130479,0.266,0.358,0.889,1.46e-05,1.0,0.172,-8.045,1.0,0.335,85.61,4.0,0.666
3dFwpxh2yH7C7p9BGEKLVB,Goodies (feat. Petey Pablo),68,"['Ciara', 'Petey Pablo']",2004-09-27,223000,0.0277,0.826,0.647,1.52e-06,5.0,0.298,-6.306,0.0,0.0491,102.017,4.0,0.872
41PWz0hAiU9FqsmjR9Wh62,Lovers And Friends,67,"['Lil Jon & The East Side Boyz', 'USHER', 'Ludacris']",2004-11-16,260600,0.0541,0.675,0.501,0.0,10.0,0.429,-6.183,1.0,0.22,139.861,4.0,0.532
3zmduBNsQ6BPDTZAkXzG5K,Can't Be Touched (feat. Mr. Magic & Trouble),73,"['Roy Jones Jr.', 'Mr Magic', 'Trouble']",2004-10-26,214400,0.00323,0.642,0.777,0.0,4.0,0.227,-4.809,0.0,0.094,96.986,4.0,0.413
1fLibtVj3MrNTwRZq5yUOs,Let's Go (feat. Twista & Lil' Jon),64,"['Trick Daddy', 'Lil Jon', 'Twista']",2004-10-26,222200,0.0267,0.748,0.767,0.0,11.0,0.334,-7.806,0.0,0.172,133.929,4.0,0.519
2Ukr1iULFHGSJp0qPhiqc0,No Me Dejes Solo,73,"['Daddy Yankee', 'Wisin & Yandel']",2004-07-13,170240,0.0772,0.787,0.835,0.000112,8.0,0.0712,-5.84,0.0,0.0614,95.966,4.0,0.78
4WM1hvYr2NC6bQnQXcj3sH,Meat Grinder,67,"['Madvillain', 'Madlib', 'MF DOOM']",2004-03-24,131866,0.359,0.571,0.717,3.12e-06,6.0,0.797,-8.333,1.0,0.336,87.54,4.0,0.881
1hwdPQtFHISvZ9SXMkNrIK,A Whole New World,66,"['Lea Salonga', 'Brad Kane', 'Disney']",2004-01-01,160800,0.846,0.285,0.227,2.11e-06,0.0,0.1,-15.793,1.0,0.0354,115.8,4.0,0.135
1YgDGKyKhFlimPw3mLavPG,Fancy Clown,65,"['Madvillain', 'Madlib', 'MF DOOM', 'Viktor Vaughn']",2004-03-24,115826,0.328,0.537,0.753,1.52e-05,8.0,0.368,-9.441,1.0,0.35,90.292,4.0,0.693
7i7UIbm5E0DD7aSOYvwp2v,Oh (feat. Ludacris),64,"['Ciara', 'Ludacris']",2004-09-27,256346,0.000298,0.8,0.496,0.0,7.0,0.0697,-7.135,1.0,0.0506,128.29,4.0,0.357
1ko2NuvWlQdxtNRc8QQzmT,Spaceship,64,"['Kanye West', 'GLC', 'Consequence']",2004-02-10,324226,0.503,0.507,0.753,0.0,5.0,0.573,-5.31,0.0,0.19,178.068,3.0,0.657
2ndnVdR8si7CW9T8vJRHyW,Move Ya Body,67,"['Nina Sky', 'Jabba']",2004-01-01,232000,0.0202,0.87,0.712,0.000331,11.0,0.0576,-6.313,0.0,0.0432,121.057,4.0,0.877
2bx879t8gUpxkQ0avl8xTf,Bubble Pop Electric,61,"['Gwen Stefani', 'Johnny Vulture']",2004-11-23,222360,0.00052,0.567,0.976,0.00265,1.0,0.114,-3.866,1.0,0.263,193.973,4.0,0.349
4s0o8TJHfX9LLHa0umnOzT,Sunshine (feat. Lea),62,"[""Lil' Flip"", 'Lea']",2004-03-30,225173,0.0248,0.814,0.387,0.0,0.0,0.131,-9.867,1.0,0.0946,93.961,4.0,0.792
0RZXNlGPvfMo54fd6uCvAT,Knuck If You Buck (feat. Lil' Scrappy),59,"['Crime Mob', 'Lil Scrappy']",2004-07-13,205120,0.0582,0.865,0.844,0.0,8.0,0.373,-4.946,1.0,0.311,150.09,4.0,0.755
7lurcq2Yw96B1K0KOJAHxg,Southside,60,"['Lloyd', 'Ashanti']",2004-01-01,277840,0.377,0.688,0.404,0.0,9.0,0.0813,-9.481,0.0,0.0818,75.007,3.0,0.448
2b8QQqf8Vwb7bfz22ja8Fk,Over And Over,60,"['Nelly', 'Tim McGraw']",2004-09-14,253933,0.0065,0.644,0.517,1.37e-06,7.0,0.158,-10.02,1.0,0.0803,169.799,4.0,0.464
3QHONiXGMGU3z68mQInncF,"I'll Be Missing You (feat. Faith Evans, 112)",71,"['Diddy', 'Faith Evans', '112']",2004-03-09,301520,0.0523,0.862,0.479,0.00126,7.0,0.589,-9.199,1.0,0.0645,109.877,4.0,0.924
26liGJfeDiHLVn0qTETkt1,Blueberry Yum Yum,58,"['Ludacris', 'Sleepy Brown']",2004-01-01,235093,0.0368,0.962,0.637,0.022,9.0,0.156,-5.553,1.0,0.106,126.707,4.0,0.311
7sZCAHP2duHwr5M5K7lHsb,Selfish,60,"['Slum Village', 'John Legend', 'Kanye West']",2004-01-01,225400,0.221,0.71,0.597,0.0,7.0,0.432,-6.468,1.0,0.239,95.769,4.0,0.49
67vrmPygrZ9giGqHUSReAT,Accordion,62,"['Madvillain', 'Madlib', 'MF DOOM']",2004-03-24,118853,0.0243,0.578,0.631,0.0,9.0,0.0665,-6.518,0.0,0.309,96.332,4.0,0.716
3KQh7ppbDxVjdJBtjvP5BU,Raid,62,"['Madvillain', 'Madlib', 'MF DOOM', 'MED']",2004-03-24,150520,0.715,0.419,0.871,0.0,11.0,0.211,-6.432,0.0,0.468,201.451,4.0,0.577
6Wt5QBzHp9vdSLAFlvdnDQ,"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine, Mario Winans]",65,"['Diddy', 'Ginuwine', 'Loon', 'Mario Winans']",2004-03-09,285586,0.421,0.713,0.471,0.0,1.0,0.0308,-7.392,0.0,0.483,199.764,4.0,0.779
2TIGwYiQYr1N5zTOQToDfK,I'll Be Around (feat. Timbaland) - Club Mix,60,"['CeeLo Green', 'Timbaland']",2004-03-02,221400,0.297,0.543,0.69,0.000931,6.0,0.0663,-5.733,1.0,0.232,92.847,4.0,0.894
2Ozc0me9PV5vlt8cokwdvI,Lean Back,64,"['Terror Squad', 'Fat Joe', 'Remy Ma']",2004-07-15,247426,0.11,0.783,0.916,0.0,1.0,0.0746,-3.344,1.0,0.415,95.321,4.0,0.695
2H4MC4UVMBqDmv7pd8jX1v,Goodies (feat. Petey Pablo),60,"['Ciara', 'Petey Pablo']",2004-06-08,223711,0.0366,0.652,0.703,0.0,5.0,0.134,-4.966,0.0,0.224,204.118,4.0,0.879
4tAru66VGVLWYjg90UV4vJ,Culo,62,"['Pitbull', 'Lil Jon']",2004-08-03,219080,0.114,0.858,0.656,0.0,6.0,0.141,-4.96,0.0,0.358,59.972,4.0,0.969
0oXLSuno5adlHcPzlzs8l6,Duele El Amor,69,"['Aleks Syntek', 'Ana Torroja']",2004-01-01,275373,0.325,0.674,0.774,1.52e-06,6.0,0.323,-6.004,0.0,0.0349,129.951,4.0,0.702
4FTOpNYcGxnQdGNWSxIcio,Soldier (feat. T.I. & Lil' Wayne),59,"[""Destiny's Child"", 'T.I.', 'Lil Wayne']",2004-11-16,325573,0.0444,0.878,0.417,0.0,7.0,0.0833,-6.799,1.0,0.361,77.49,4.0,0.904
7dyluIqv7QYVTXXZiMWPHW,Numb / Encore,65,"['JAY-Z', 'Linkin Park']",2004,205280,0.0601,0.685,0.803,0.0,2.0,0.546,-4.251,1.0,0.156,107.005,4.0,0.799
4EaBMhUIOfnFEbIgqCfKbi,The Phantom Of the Opera - From 'The Phantom Of The Opera' Motion Picture,61,"['Andrew Lloyd Webber', 'Gerard Butler', 'Emmy Rossum']",2004-12-10,216133,0.168,0.444,0.608,3.36e-06,2.0,0.118,-12.175,0.0,0.0532,119.985,4.0,0.354
62wtttQzoIA9HnNmGVd9Yq,Two Words,60,"['Kanye West', 'Mos Def', 'Freeway', 'The Boys Choir Of Harlem']",2004-02-10,266213,0.0158,0.442,0.807,6.43e-06,6.0,0.217,-4.753,1.0,0.265,84.649,4.0,0.446
34j4OxJxKznBs88cjSL2j9,Never Let Me Down,61,"['Kanye West', 'JAY-Z', 'J. Ivy']",2004-02-10,324440,0.423,0.459,0.816,0.0,11.0,0.169,-4.872,0.0,0.403,80.293,4.0,0.643
3hbTkJ0yFzHbawnKyhvTQj,Sálvame,69,"['RBD', 'Anahí', 'Dulce María', 'Maite Perroni', 'Christian Chávez', 'Christopher von Uckermann', 'Alfonso Herrera']",2004-01-01,224973,0.0454,0.473,0.657,2.41e-06,6.0,0.068,-6.278,1.0,0.024,74.996,4.0,0.294
7oFiFPltiQTBqVutyiSwvE,Figaro,60,"['Madvillain', 'Madlib', 'MF DOOM']",2004-03-24,145706,0.188,0.836,0.812,1.82e-06,2.0,0.0982,-6.985,1.0,0.215,92.009,4.0,0.769
0Qr9Dl5b43RAZuXTSqzBzu,American Psycho II,63,"['D12', 'B-Real']",2004-01-01,224240,0.403,0.646,0.83,0.0,6.0,0.138,-4.456,0.0,0.32,93.364,4.0,0.71
4MMqj7HaLL8BphbBZnlsdq,I Like That,60,"['Houston', 'Chingy', 'Nate Dogg', 'I-20']",2004-01-01,236520,0.0154,0.797,0.502,0.0,10.0,0.1,-3.925,0.0,0.0968,106.997,4.0,0.385
